HR_clean,RA_deg,DEC_deg,Vmag
604,331.52869067,-39.54335163,4.469320034980774
605,74.63708788,1.71401474,4.470329875946045
606,131.67728788,-56.76978077,4.470559997558594
607,177.78621136,-45.17347025,4.471300230026245
608,345.9692259,3.82004928,4.471979942321777
609,224.29582696,-4.34645575,4.473119759559632
610,41.27576976,-18.57256937,4.475009894371032
611,151.98452808,-0.37165259,4.475700068473816
612,136.28671152,-72.60270412,4.476239771842956
613,163.90333907,24.74972237,4.476370239257813
614,101.96520108,2.41216003,4.476539921760559
615,66.58641399,15.61828259,4.47916018486023
616,151.85733873,35.24469466,4.479190177917481
617,359.979082,-65.57713312,4.480650053024292
618,355.68060248,-14.54490451,4.481240186691284
619,246.02575955,-20.03732496,4.485160069465637
620,98.22594981,7.33296586,4.486090054512024
621,108.1401073,-46.75930683,4.488030152320862
622,206.81559567,17.45689887,4.488479743003845
623,78.3228378,2.8612555,4.4889598560333255
624,119.56014788,-49.24491439,4.489280114173889
625,7.8894511,-62.96556401,4.492130146026612
626,144.8374828,-61.32806004,4.49320996761322
627,355.51169435,1.78004045,4.493569917678833
628,318.62005755,10.0069808,4.495130171775818
629,100.9970525,13.22800619,4.495600018501282
630,336.83319647,-64.96635976,4.495619969367981
631,332.09586308,-32.98846662,4.49569983959198
632,294.11055588,50.22109911,4.497279920578003
633,340.12857743,44.27630691,4.500049839019775
634,200.65807557,-60.98840339,4.500679984092712
635,87.45692541,-56.16666692,4.500800199508667
636,358.59596168,57.49938359,4.502359747886658
637,155.2283049,-56.04321873,4.502419729232788
638,317.39853511,-11.37169266,4.5031697988510135
639,311.00971869,-51.9209739,4.5032702159881595
640,142.31132975,-35.95133667,4.5039200019836425
641,4.58190704,36.78522535,4.5049800777435305
642,235.38773106,19.67040458,4.5066100025177
643,343.13138489,-32.87555453,4.5070398330688475
644,333.46970605,39.71492837,4.507960052490234
645,300.66449858,-27.70984656,4.509320139884949
646,300.70446338,67.87356441,4.509539847373962
647,12.45352988,41.07891001,4.509769802093506
648,68.37730394,-29.76648879,4.510570001602173
649,322.18083351,-21.80718172,4.5107402420043945
650,207.95657568,-32.99406889,4.510950236320496
651,230.78896097,-36.85849088,4.51331006526947
652,84.79644125,4.12146379,4.514519762992859
653,272.80733434,-45.95441762,4.514879865646362
654,213.37086263,51.78996582,4.515289816856384
655,246.79598304,-47.55479139,4.515739893913269
656,17.91514824,30.0896432,4.517979907989502
657,226.1114234,26.94764897,4.518179864883423
658,311.33803256,57.5797272,4.518350095748901
659,316.78195142,-25.00585286,4.51856990814209
660,214.77746671,-13.37109165,4.5186800861358645
661,41.97725417,29.2471177,4.521999921798706
662,346.97433962,75.38753356,4.5221502351760865
663,303.94222413,27.81424753,4.522620148658753
664,87.29349494,39.18107161,4.524270176887512
665,322.48706197,23.63883727,4.529179787635803
666,348.13752084,49.4062064,4.529830112457275
667,60.22419433,-62.15927854,4.5312498092651365
668,176.99639963,20.21893252,4.5315400505065915
669,335.25644987,46.53656838,4.533439736366272
670,316.65039033,47.648404,4.533710064888001
671,201.00201286,-64.53566699,4.533949942588806
672,114.34211882,-34.96852245,4.534469966888428
673,112.449097,12.00656121,4.539290113449097
674,90.01396016,-3.07425864,4.54003014087677
675,352.28874138,12.76055418,4.540170021057129
676,325.48038452,71.31141939,4.54145989894867
677,216.53425743,-45.22142437,4.542929954528809
678,136.63236308,38.45221297,4.545719885826111
679,143.55575614,36.39755932,4.5474798345565794
680,346.75108748,9.40949244,4.548410167694092
681,220.28722647,13.7283469,4.548419876098633
682,88.33186065,27.61226179,4.550900211334229
683,105.01681496,76.97740739,4.551399850845337
684,142.99552229,-1.18466713,4.551739768981934
685,143.62025424,69.83034343,4.554339890480041
686,79.54403863,33.3716069,4.5551701307296755
687,148.02650542,54.06433787,4.558050217628479
688,243.07585418,-27.92637613,4.558390221595764
689,265.48480656,72.148847,4.558869881629944
690,263.91496645,-46.50568316,4.56387987613678
691,246.35397884,14.03327273,4.564100079536438
692,272.02074305,-28.45709441,4.56514976978302
693,154.90312793,-55.02930088,4.565389809608459
694,59.68645509,-61.40018254,4.5670197343826295
695,42.87848766,35.05974318,4.5672401475906375
696,168.80094818,23.09551311,4.570619730949402
697,357.2314421,-28.13026985,4.57146002292633
698,160.88455459,-60.56661767,4.572110195159912
699,290.43176503,-15.95501735,4.573149991035462
700,226.27982833,-47.05118067,4.574859852790833
701,313.03200577,27.09697503,4.575129818916321
702,284.0549455,4.20359728,4.575440006256104
703,290.16704378,65.71452899,4.575589900016785
704,266.89010248,-27.83079164,4.5767101335525515
705,147.91944504,-46.54761854,4.577890167236328
706,287.08737612,-40.49669605,4.578159837722779
707,76.10167971,-35.48297548,4.58166998386383
708,151.28111999,-13.06462501,4.582369875907898
709,54.27363462,-40.27457056,4.583070125579834
710,350.15934509,23.74033926,4.585260248184204
711,336.12912665,49.47639824,4.585690078735351
712,198.0732832,-59.9205756,4.586730079650879
713,283.6870179,22.64507578,4.588339810371399
714,55.70856423,-37.31352025,4.5898299980163575
715,82.98274925,-7.30154281,4.590560050010681
716,245.15908172,-24.16932398,4.591109952926636
717,231.33423626,-38.73362687,4.591280016899109
718,193.66326199,-59.14670296,4.592850065231323
719,64.56090705,50.29549581,4.594959883689881
720,118.2651371,-49.613046,4.595689854621887
721,81.70927011,3.095646,4.595779891014099
722,130.05342959,64.32793567,4.597260150909424
723,4.27289837,38.6816459,4.600699858665466
724,164.17938017,-37.13776866,4.600889744758606
725,173.69023526,-54.26409128,4.602019753456116
726,277.84344241,-62.27830805,4.6033499145507815
727,10.3314842,-46.08500948,4.605199818611145
728,57.58962116,71.33226447,4.605330085754394
729,237.39852975,26.068393,4.605529952049255
730,264.46130695,-8.11876693,4.606280193328858
731,111.6785505,49.21152216,4.6081698751449585
732,238.16892772,42.45151818,4.608740048408508
733,119.96688603,-18.39922887,4.609630036354065
734,191.59464529,-56.48880994,4.609659843444824
735,226.27982833,-47.05118067,4.610150070190429
736,221.31025369,16.96427649,4.610280055999755
737,28.38895755,3.18753055,4.611170120239258
738,166.63511877,-62.42411235,4.613159852027893
739,137.01200535,-25.85853921,4.613719902038574
740,47.822421,39.61158947,4.613919849395752
741,207.85808367,64.72327274,4.614159998893737
742,58.42793366,-24.61222349,4.615330171585083
743,75.77394436,21.58996112,4.615719904899597
744,233.54459133,-10.06452979,4.616250147819519
745,37.2664289,67.4023957,4.61754985332489
746,1.33390735,-5.70761634,4.618280262947082
747,259.41772651,37.29149097,4.619940152168274
748,278.37577028,-42.31250882,4.620599875450134
749,189.96887239,-39.98730167,4.621279916763306
750,270.12087711,-3.69027123,4.624719829559326
751,138.93783556,-37.41314858,4.625070242881775
752,83.84648287,-4.83835095,4.626979842185974
753,114.70575036,-26.80180356,4.627340211868286
754,108.38466803,-44.6397414,4.627590217590332
755,113.84540663,-28.36931859,4.627980122566223
756,166.2542855,7.33600866,4.628589849472046
757,14.16627596,59.18105467,4.628910179138184
758,237.74476794,-25.75129441,4.629920244216919
759,168.15005741,-60.31762926,4.63237988948822
760,130.91821969,-7.23372719,4.632840099334717
761,30.48928821,70.90705771,4.63439980506897
762,246.95075196,-8.37167379,4.6349098587036135
763,40.86298401,27.70715021,4.6367800903320315
764,298.36538185,24.07959907,4.637120027542114
765,339.34340468,51.54511916,4.637610187530518
766,206.66408134,-51.43276374,4.639539928436279
767,252.45845297,-10.78303255,4.6410997772216795
768,90.97994038,20.13844671,4.64121018409729
769,136.40989945,-70.53850019,4.641939845085144
770,235.29740559,-44.66120584,4.642120261192321
771,282.8004092,59.38834934,4.642239837646485
772,180.21829452,6.61433025,4.646119995117187
773,68.46215695,14.84442457,4.646330075263977
774,271.82649942,8.7338679,4.646629891395569
775,137.72940686,63.51363249,4.648540010452271
776,346.04576762,50.05208912,4.6485698032379155
777,88.52534214,-63.0896879,4.64946982383728
778,308.82723526,14.67421103,4.650279822349549
779,240.80374166,-49.22969901,4.650779805183411
780,189.81152926,-7.9955635,4.650790004730225
781,73.72386559,10.15083236,4.650899906158447
782,274.51330204,-27.04264383,4.651250004768372
783,130.8214428,21.46849861,4.651659803390503
784,308.47577649,35.25085332,4.6521000623703
785,205.18446983,54.68163243,4.652140069007873
786,190.64771473,-48.81310586,4.655969963073731
787,76.14228976,15.40410506,4.656859941482544
788,300.27520265,27.75357235,4.657090201377868
789,325.52359559,51.18961817,4.660239734649658
790,27.39626495,-10.68641272,4.66159975528717
791,163.4947529,43.18995877,4.6616998958587645
792,315.32274739,-32.25776111,4.662359828948975
793,91.53884997,-14.93525379,4.664140157699585
794,17.86341594,21.03465245,4.664439907073975
795,359.4396949,25.1414001,4.6658597612380985
796,100.24440064,9.89575245,4.666120209693909
797,292.6891415,27.96526807,4.666800103187561
798,234.94157258,-34.41192278,4.667390079498291
799,174.17046972,-9.8022421,4.668480181694031
800,69.81876109,15.91797839,4.669619855880737
801,203.61358531,49.01597692,4.671049923896789
802,109.5766325,-36.7339557,4.67105990409851
803,275.91492828,-8.93440847,4.6713599634170535
804,270.01423021,16.75091743,4.6725302505493165
805,103.90595884,-20.13649738,4.672990188598633
806,291.62953573,0.33856476,4.673920092582702
807,31.1226565,-29.29682018,4.673939909934997
808,144.61369721,4.64929342,4.674989819526672
809,317.58542098,10.13157595,4.6750100803375245
810,240.8837229,-57.77506378,4.675310010910034
811,293.08996735,69.6611839,4.675999960899353
812,18.43728157,24.58370895,4.6765597677230835
813,277.29938875,-14.56581214,4.67698000907898
814,294.84419106,30.1533234,4.679740223884583
815,175.05329004,-34.74466153,4.681199779510498
816,196.56959425,-48.46329751,4.682500157356262
817,340.89680448,-18.83037521,4.683029932975769
818,324.43795747,-7.85420249,4.683079791069031
819,44.69029797,39.66272904,4.683250074386597
820,159.68005495,31.97623934,4.684660158157349
821,150.05335881,8.04422465,4.686920232772827
822,23.48281891,59.23204329,4.687769861221313
823,109.14580496,-27.88117707,4.689149851799011
824,156.85195718,-57.63880666,4.6908200740814205
825,28.73387237,-67.64730307,4.692340044975281
826,117.08400588,-47.07772394,4.692749981880188
827,191.40854771,-60.98131765,4.692839975357056
828,66.65155384,14.71378525,4.692930178642273
829,233.97187331,-44.9583459,4.694900121688843
830,120.30556612,-1.39261026,4.694960160255432
831,80.44061154,-0.38246264,4.695009984970093
832,353.76902011,-42.61508989,4.696179919242859
833,343.60400919,84.34617707,4.696369881629944
834,271.25510345,-29.58008828,4.696670155525208
835,63.72214846,40.48365426,4.6976399230957036
836,298.95982747,-26.29949408,4.6981197404861454
837,280.56844679,-9.0525494,4.699800238609314
838,326.03572417,28.74264837,4.701979870796204
839,240.69956865,46.03669958,4.702819728851319
840,238.40299219,-25.32713753,4.704169759750366
841,199.38558526,40.57260979,4.7066699981689455
842,209.41201595,-63.68669457,4.708169865608215
843,92.5746196,-54.96864591,4.708669943809509
844,224.39585498,65.93246407,4.709569749832153
845,181.08007422,-63.16571068,4.709809784889221
846,319.48452117,-32.17254439,4.710069994926453
847,157.5838721,-71.99279102,4.71041018486023
848,235.67091548,-34.71040422,4.712219953536987
849,176.19073974,-18.35068448,4.712470235824585
850,52.34448534,-62.93752503,4.712829990386963
851,298.56200897,8.46145444,4.713839883804321
852,82.43325925,-1.09223719,4.713899793624878
853,134.08026375,-52.72348443,4.714780158996582
854,330.84023065,-56.78597448,4.716020245552063
855,159.68748047,-59.18299597,4.717150039672852
856,76.37773168,-57.4727021,4.717230200767517
857,57.14949957,-37.62015638,4.718979992866516
858,241.62260435,-45.17321012,4.719420022964478
859,140.80106324,-28.83388113,4.72112012386322
860,158.30787094,40.42555611,4.721480131149292
861,122.81794651,-12.92699606,4.7220801877975465
862,269.94814164,-23.81612685,4.722249755859375
863,285.77865864,-42.09510289,4.722980222702026
864,49.99697752,65.65228816,4.723339886665344
865,103.66098164,13.17782101,4.723369913101196
866,292.94300702,34.45296571,4.723670120239258
867,202.99118726,-6.25581602,4.724559803009033
868,313.16347063,-8.98331511,4.7252200412750245
869,156.47839085,33.79612051,4.72543993473053
870,83.76117628,-6.0020161,4.725940165519714
871,52.34187782,49.50895109,4.727060179710389
872,140.37329667,-25.96543915,4.727160224914551
873,141.82671753,-22.3438022,4.727319955825806
874,354.46247574,-45.49234598,4.727900047302246
875,160.55883095,-64.46642672,4.728040237426757
876,39.95001032,-42.89168783,4.728350057601928
877,36.40593313,50.27863162,4.728769969940186
878,208.30225363,-31.9276129,4.730590009689331
879,185.17927905,17.79287347,4.730780038833618
880,245.08667778,-78.69574141,4.731629939079284
881,21.48342486,68.13001598,4.733749871253967
882,325.66461527,-18.86632186,4.734259948730469
883,83.18197424,32.19202649,4.737260031700134
884,165.45698129,-2.48458683,4.7383901882171635
885,242.24287372,36.49092289,4.73843978881836
886,169.54548201,31.52919433,4.738659873008728
887,347.47873454,-22.45762372,4.7387300395965575
888,108.65892079,-48.2719316,4.7395499277114865
889,214.04137107,51.36723206,4.741490025520324
890,303.81622768,25.59194889,4.741829886436462
891,87.76016086,37.30556814,4.742309818267822
892,212.47839238,-53.43894633,4.7431601762771605
893,314.9564716,47.52094498,4.744450135231018
894,305.16589961,-12.75908049,4.745140175819397
895,289.05433625,21.3904264,4.746559810638428
896,177.06056315,-66.81490926,4.746969952583313
897,19.86664165,27.26405675,4.748409771919251
898,145.32086139,-23.59151217,4.7493200826644895
899,237.81628762,20.97791955,4.749840044975281
900,38.021805,-15.2446155,4.749969816207885
901,194.73101062,17.40944591,4.751089916229248
902,122.25277417,-61.30240874,4.751409797668457
903,270.06582784,4.36861876,4.75145010471344
904,42.6185785,-75.06694515,4.7516299867630005
905,73.1331831,14.25064331,4.7518199634552
906,122.85788828,-42.9872758,4.7521601581573485
907,7.85408789,-48.8035133,4.752300138473511
908,308.89521314,-60.58174899,4.753650059700012
909,235.48664874,-19.67882583,4.7559697771072384
910,94.71158481,69.31978165,4.756199898719788
911,123.372991,-35.89951463,4.756779932975769
912,201.86318368,-15.97357817,4.7572601652145385
913,265.09928159,-49.41558601,4.760479745864868
914,88.11016412,1.85513956,4.760949921607971
915,313.31148109,44.38726677,4.762320094108581
916,346.77808169,25.46826185,4.7628401231765745
917,172.57871795,-3.00349814,4.763309893608093
918,207.94781625,34.44424002,4.765580081939698
919,260.49782203,-67.77066774,4.76602997303009
920,130.30472176,-47.31712261,4.7668497848510745
921,67.64013379,16.19401556,4.76726984500885
922,186.00623486,51.56225799,4.768550238609314
923,75.35976715,-7.17396699,4.7690998601913455
924,278.14385203,57.0455989,4.770439777374268
925,13.25206001,-1.14425879,4.771709980964661
926,247.55198134,-25.11522081,4.771959829330444
927,188.7128287,22.62924164,4.772549753189087
928,46.38504777,56.70571786,4.772630128860474
929,101.83262719,8.03725286,4.7728798389434814
930,281.36209273,-64.87125755,4.773020253181458
931,11.04750234,-10.60955016,4.773239779472351
932,330.82851441,-2.15536379,4.773369860649109
933,198.81225576,-67.89458602,4.773819870948792
934,29.48215334,23.59606343,4.773920063972473
935,84.72117914,-7.21283158,4.775869956016541
936,253.49886066,-42.36202508,4.776049919128418
937,300.88940613,-37.94070715,4.776259984970093
938,42.75966558,-21.00402309,4.776589789390564
939,139.94325847,-11.9748508,4.776880159378051
940,336.31926093,1.37739729,4.7772802639007566
941,74.9822378,-12.53741696,4.777899904251099
942,119.41710751,-30.33456726,4.778330254554748
943,135.63621989,67.62961701,4.778379883766174
944,215.17741909,-45.18706343,4.778830184936523
945,264.2378931,68.75796949,4.779780125617981
946,341.87107561,83.15383207,4.781179876327514
947,244.57458134,-28.61401816,4.782299828529358
948,10.5162233,50.51252059,4.786700105667114
949,259.15286365,-0.445297,4.788639979362488
950,154.93403667,19.47091207,4.789180140495301
951,340.43919248,29.307631,4.7902600288391115
952,73.15825285,36.70318224,4.79041012763977
953,0.39864853,-77.06569263,4.7910001182556154
954,32.12191368,37.85907972,4.792209897041321
955,196.79470976,27.62474074,4.79225013256073
956,66.0240013,17.44413435,4.793169918060303
957,332.45179393,72.34120543,4.793230013847351
